epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
70,2026-04-23 09:55:33,0.001,797.9708433151245,00:13:17,0.00018424865265842527,1.0756319761276245,0.9625407457351685,0.0001984933769563213,1.0649724006652832,0.9362456202507019,0.0038274212274700403
70,2026-04-23 17:02:29,0.001,797.7656390666962,00:13:17,0.00013620567915495485,1.0257047414779663,0.9217841625213623,0.00016559746291022748,1.0293627977371216,0.9093794226646423,0.003018030896782875
70,2026-04-23 18:03:03,0.001,797.4230670928955,00:13:17,0.00012401625281199813,1.0186312198638916,0.9140578508377075,0.00015848191105760634,1.0281044244766235,0.9081048369407654,0.0028249858878552914
70,2026-04-24 01:59:43,0.001,797.3076915740967,00:13:17,0.0001173542914330028,1.007651686668396,0.9031713604927063,0.00015442642325069755,1.0225743055343628,0.9025096893310547,0.0027178048621863127
71,2026-04-24 02:13:05,0.000999499050604304,801.7801518440247,00:13:21,0.00015151019033510238,0.9325503706932068,0.7264371514320374,0.00020202576706651598,0.9612488150596619,0.7494379878044128,0.48809048533439636
72,2026-04-24 02:26:28,0.0009979972112626316,802.6746551990509,00:13:22,0.00017425822443328798,0.9235337376594543,0.7071688175201416,0.00022423657355830073,0.9569312930107117,0.7365167140960693,0.48076891899108887
73,2026-04-24 02:39:51,0.0009954975064795477,802.540206193924,00:13:22,0.00016392192628700286,0.9092426896095276,0.693727970123291,0.0002183163887821138,0.9444414973258972,0.725037693977356,0.4729440212249756
74,2026-04-24 02:53:13,0.0009920049703278182,802.6998145580292,00:13:22,0.00015997252194210887,0.9005992412567139,0.6863307952880859,0.00021665428357664496,0.9374666810035706,0.719363272190094,0.46871137619018555
75,2026-04-24 03:06:36,0.0009875266363104573,802.2189009189606,00:13:22,0.00015588192036375403,0.8930364847183228,0.6812644600868225,0.00021422516147140414,0.9313398003578186,0.7156838178634644,0.4655279517173767
76,2026-04-24 03:19:58,0.000982071523196187,802.6054158210754,00:13:22,0.00015412022185046226,0.8888524770736694,0.6772232055664062,0.00021357722289394587,0.9276597499847412,0.712235689163208,0.463219553232193
77,2026-04-24 03:33:21,0.0009756506168568389,802.8042950630188,00:13:22,0.00015149207320064306,0.8828758001327515,0.6741058826446533,0.00021277673658914864,0.922319233417511,0.7097316384315491,0.46092990040779114
78,2026-04-24 03:46:43,0.0009682768481432693,802.3101389408112,00:13:22,0.00015052188246045262,0.8774357438087463,0.6710964441299438,0.00021184096112847328,0.9183248281478882,0.7077985405921936,0.458978533744812
79,2026-04-24 04:00:06,0.0009599650668443468,802.5492854118347,00:13:22,0.00014880785602144897,0.8743882775306702,0.6692226529121399,0.00021048521739430726,0.9154552221298218,0.7063565254211426,0.45769360661506653
80,2026-04-24 04:13:28,0.0009507320117814534,802.4569129943848,00:13:22,0.0001483668602304533,0.870212197303772,0.666662335395813,0.00021023154840804636,0.9124149680137634,0.7046695947647095,0.4561152756214142
81,2026-04-24 04:26:51,0.0009405962770987271,802.7723016738892,00:13:22,0.00014589499915018678,0.8667820692062378,0.664652407169342,0.00020931132894475013,0.909227192401886,0.7027369141578674,0.454630583524704
82,2026-04-24 04:40:13,0.0009295782748169284,801.9883787631989,00:13:21,0.00014521367847919464,0.8634582161903381,0.6631354093551636,0.00020866835257038474,0.9065406322479248,0.7016506791114807,0.4534955322742462
83,2026-04-24 04:53:36,0.000917700193726348,802.4695191383362,00:13:22,0.00014450488379225135,0.8634538054466248,0.6615075469017029,0.00020802498329430819,0.9063217639923096,0.7004119157791138,0.4528862535953522
84,2026-04-24 05:06:58,0.0009049859547015363,802.6615417003632,00:13:22,0.00014350908168125898,0.8598177433013916,0.6595432162284851,0.00020695358398370445,0.9034388661384583,0.698971688747406,0.4515330195426941
85,2026-04-24 05:20:21,0.0008914611625278449,802.5686366558075,00:13:22,0.00014244647172745317,0.8572733402252197,0.6586831212043762,0.0002065031585516408,0.90117347240448,0.698332667350769,0.4507376253604889
86,2026-04-24 05:33:43,0.0008771530543367965,802.3195912837982,00:13:22,0.00014125036250334233,0.8569194078445435,0.65679931640625,0.00020542785932775587,0.901140570640564,0.6970946192741394,0.45005202293395996
