epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,warp,warp_smooth,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
52,2026-04-17 05:34:08,0.00025,829.2779779434204,00:13:49,0.00023770784900989383,1.1317729949951172,0.6096621155738831,7.932586595416069e-05,5.639211320129789e-10,0.00037607314880006015,1.2569780349731445,0.6577276587486267,0.15684404969215393
53,2026-04-17 05:47:58,0.00025,829.2816307544708,00:13:49,0.00022825961059425026,1.1275931596755981,0.6031910181045532,7.590591121697798e-05,5.514010914531298e-10,0.0003655617474578321,1.25240957736969,0.64919513463974,0.15505291521549225
54,2026-04-17 06:01:47,0.00025,829.2615442276001,00:13:49,0.00022806254855822772,1.1266378164291382,0.6019715070724487,7.863319478929043e-05,5.638537414753841e-10,0.0003651871520560235,1.2507870197296143,0.6466817259788513,0.15465088188648224
55,2026-04-17 06:15:36,0.00025,829.3026371002197,00:13:49,0.00022763892775401473,1.1262325048446655,0.6027309894561768,7.823630585335195e-05,5.679021142235285e-10,0.00036480920971371233,1.2499406337738037,0.6465538740158081,0.15469306707382202
56,2026-04-17 06:29:25,0.00025,829.2257325649261,00:13:49,0.00022773121600039303,1.1255286931991577,0.6019477248191833,7.53719505155459e-05,5.559454008263742e-10,0.0003646890399977565,1.249294638633728,0.6455627679824829,0.15449881553649902
57,2026-04-17 06:43:15,0.00025,829.3518354892731,00:13:49,0.0002273355785291642,1.1258915662765503,0.6024244427680969,7.693354564253241e-05,5.587262319473041e-10,0.000364266918040812,1.249128818511963,0.6453278064727783,0.15451829135417938
58,2026-04-17 06:57:03,0.00025,828.3800377845764,00:13:48,0.00022742389410268515,1.1254411935806274,0.6019584536552429,7.997704960871488e-05,5.755945164942489e-10,0.0003639876376837492,1.2486714124679565,0.6443313360214233,0.1543639749288559
59,2026-04-17 07:10:51,0.00025,828.0859882831573,00:13:48,0.0002271872799610719,1.125447154045105,0.601790189743042,7.946127880131826e-05,5.636474620374088e-10,0.0003637069894466549,1.248349905014038,0.6440072655677795,0.15430603921413422
60,2026-04-17 07:24:39,0.00025,827.9100513458252,00:13:47,0.0002271935809403658,1.1247541904449463,0.6016973257064819,8.076187805272639e-05,5.889567722405786e-10,0.00036346339038573205,1.247605562210083,0.6431593894958496,0.15419651567935944
61,2026-04-17 07:38:27,0.00025,827.9427254199982,00:13:47,0.0002271313132951036,1.1244219541549683,0.6014729142189026,7.979378278832883e-05,5.884215892315581e-10,0.0003631612053140998,1.2473304271697998,0.6433268189430237,0.15417993068695068
62,2026-04-17 07:52:15,0.00025,827.879801273346,00:13:47,0.0002272726851515472,1.1243360042572021,0.601129949092865,7.881424244260415e-05,5.843413530826069e-10,0.00036304848617874086,1.2473208904266357,0.6425856351852417,0.1540699303150177
63,2026-04-17 08:06:03,0.000125,828.1403501033783,00:13:48,0.00022683452698402107,1.1244701147079468,0.6014611721038818,7.905298843979836e-05,5.844281725231326e-10,0.0003627276746556163,1.2467496395111084,0.6424487233161926,0.15407794713974
64,2026-04-17 08:19:51,0.000125,827.9900903701782,00:13:47,0.00022186938440427184,1.1222176551818848,0.5977740287780762,7.809040835127234e-05,5.653447154863045e-10,0.00035780930193141103,1.2442047595977783,0.6369406580924988,0.15301048755645752
65,2026-04-17 08:33:39,0.000125,828.0185308456421,00:13:48,0.00022155321494210511,1.1215898990631104,0.5976106524467468,7.858838216634467e-05,5.688859938679514e-10,0.00035753988777287304,1.2434498071670532,0.6354849934577942,0.15282949805259705
66,2026-04-17 08:47:27,0.000125,827.9683978557587,00:13:47,0.00022141596127767116,1.121277928352356,0.5982480645179749,7.829093374311924e-05,5.759136501026774e-10,0.000357403710950166,1.242874026298523,0.6353437304496765,0.15286746621131897
67,2026-04-17 09:01:15,0.000125,827.879421710968,00:13:47,0.0002214392152382061,1.1211764812469482,0.5971180200576782,7.907719555078074e-05,5.796007562786087e-10,0.00035738557926379144,1.242681622505188,0.6338131427764893,0.15259918570518494
68,2026-04-17 09:15:03,0.000125,827.8486964702606,00:13:47,0.000221181646338664,1.1213346719741821,0.5976588129997253,7.858289609430358e-05,5.769307809266877e-10,0.0003573371795937419,1.2426066398620605,0.6331341862678528,0.15258240699768066
69,2026-04-17 09:28:51,0.000125,827.8898029327393,00:13:47,0.00022105009702499956,1.1211942434310913,0.5973993539810181,7.81234193709679e-05,5.770908750868387e-10,0.0003571899142116308,1.2426167726516724,0.6320124268531799,0.15244005620479584
70,2026-04-17 09:42:39,0.000125,828.1521980762482,00:13:48,0.00022089947015047073,1.1209700107574463,0.5976822972297668,7.919430936453864e-05,5.853219575691071e-10,0.00035734253469854593,1.2422159910202026,0.6309258937835693,0.15235401690006256
71,2026-04-17 09:56:27,0.000125,827.9725754261017,00:13:47,0.00019586125563364476,1.1226459741592407,0.6007468104362488,6.026162373018451e-05,4.5009324045608423e-10,0.00032960044336505234,1.2473125457763672,0.6389926671981812,0.08177898824214935
72,2026-04-17 10:10:15,0.000125,828.0192270278931,00:13:48,0.00019035917648579925,1.1254091262817383,0.6049747467041016,4.993718903278932e-05,3.864993602942235e-10,0.0003206117544323206,1.2538691759109497,0.6486400365829468,0.08229146152734756
73,2026-04-17 10:24:03,0.000125,828.083817243576,00:13:48,0.000188063524547033,1.1267510652542114,0.6060270071029663,4.7399855247931555e-05,3.596553888041143e-10,0.0003160044434480369,1.2571015357971191,0.6547104716300964,0.08256455510854721
74,2026-04-17 10:37:51,6.25e-05,827.9779119491577,00:13:47,0.00018627884855959564,1.127627968788147,0.6070923805236816,4.771225212607533e-05,3.5094782635525235e-10,0.0003123394271824509,1.2595890760421753,0.6599404811859131,0.08281480520963669
75,2026-04-17 10:51:39,6.25e-05,827.9427878856659,00:13:47,0.00018301952513866127,1.12712824344635,0.6059117317199707,4.577511572279036e-05,3.125703029738247e-10,0.00030838881502859294,1.2604020833969116,0.6604193449020386,0.08267124742269516
76,2026-04-17 11:05:27,6.25e-05,827.7072603702545,00:13:47,0.00018243075464852154,1.1270396709442139,0.6060881018638611,4.670615089708008e-05,3.15873327494387e-10,0.0003072887484449893,1.260704755783081,0.6609170436859131,0.08268151432275772
77,2026-04-17 11:19:15,6.25e-05,827.8608603477478,00:13:47,0.00018203021318186074,1.127445936203003,0.6061756014823914,4.5927801693324e-05,3.0803218309394254e-10,0.0003064171178266406,1.261420726776123,0.6613743305206299,0.08269456028938293
78,2026-04-17 11:33:03,6.25e-05,828.4242022037506,00:13:48,0.00018135002756025642,1.1271488666534424,0.6058662533760071,4.655108932638541e-05,3.079143329198786e-10,0.0003054988628719002,1.2614747285842896,0.6616719961166382,0.08266925066709518
79,2026-04-17 11:46:51,6.25e-05,828.1032528877258,00:13:48,0.00018102636386174709,1.127509593963623,0.6064073443412781,4.593538324115798e-05,3.052373631629024e-10,0.0003048718208447099,1.2619799375534058,0.6625612378120422,0.08273035287857056
80,2026-04-17 12:00:39,6.25e-05,827.9942309856415,00:13:47,0.00018061728042084724,1.1274559497833252,0.6064860224723816,4.636275116354227e-05,3.0580429855042723e-10,0.0003041299933101982,1.2620633840560913,0.6633659601211548,0.082757867872715
81,2026-04-17 12:14:27,6.25e-05,827.9976198673248,00:13:47,0.00018028015620075166,1.127402663230896,0.6069909334182739,4.642151907319203e-05,3.045218799346827e-10,0.0003035934641957283,1.2622363567352295,0.6642805337905884,0.08281613141298294
82,2026-04-17 12:28:15,6.25e-05,828.0212683677673,00:13:48,0.0001799127785488963,1.1274062395095825,0.6057226657867432,4.6099092287477106e-05,3.022446459777228e-10,0.0003030145016964525,1.262356162071228,0.6637746095657349,0.08271372318267822
83,2026-04-17 12:42:03,6.25e-05,828.0078074932098,00:13:48,0.0001796361175365746,1.1280016899108887,0.6065087914466858,4.5569435314973816e-05,3.0126720562684284e-10,0.0003025370533578098,1.2628209590911865,0.6649892330169678,0.08280719071626663
84,2026-04-17 12:55:51,6.25e-05,828.1444563865662,00:13:48,0.00017925442080013454,1.1275683641433716,0.606307327747345,4.614863428287208e-05,3.0460506339480276e-10,0.0003019915893673897,1.2624889612197876,0.6651020646095276,0.08278559893369675
85,2026-04-17 13:09:40,3.125e-05,828.3380773067474,00:13:48,0.00017899839440360665,1.1276952028274536,0.6066114902496338,4.5406846766127273e-05,2.9651364696903215e-10,0.0003015377442352474,1.262685775756836,0.6657500863075256,0.08282343298196793
86,2026-04-17 13:23:28,3.125e-05,828.5442535877228,00:13:48,0.00017760039190761745,1.127813458442688,0.6055178046226501,4.5824293920304626e-05,2.9769375853305746e-10,0.00030019908444955945,1.262725591659546,0.665050745010376,0.08269393444061279
87,2026-04-17 13:37:17,3.125e-05,828.5625593662262,00:13:48,0.00017737181042321026,1.1270710229873657,0.6054462194442749,4.545669071376324e-05,2.9660085498761646e-10,0.0002999735879711807,1.2622426748275757,0.665070116519928,0.08267802000045776
88,2026-04-17 13:51:05,3.125e-05,828.251615524292,00:13:48,0.0001772889809217304,1.1271692514419556,0.6055440902709961,4.5748565753456205e-05,2.9766408782272435e-10,0.00029982090927660465,1.2622441053390503,0.6649970412254333,0.08267658203840256
89,2026-04-17 14:04:55,3.125e-05,830.084320306778,00:13:50,0.00017711313557811081,1.1275144815444946,0.6059941649436951,4.657364479498938e-05,3.0235428050140456e-10,0.0002995356626342982,1.2625396251678467,0.6654358506202698,0.08271797746419907
90,2026-04-17 14:18:45,3.125e-05,829.9415037631989,00:13:49,0.00017693109111860394,1.1275269985198975,0.6059962511062622,4.538139546639286e-05,2.9544999780029e-10,0.0002993381640408188,1.2625467777252197,0.665415346622467,0.08271045237779617
91,2026-04-17 14:32:35,3.125e-05,829.4375193119049,00:13:49,0.0001768852089298889,1.1274545192718506,0.6063663363456726,4.603885463438928e-05,2.9943234003404484e-10,0.0002991802175529301,1.262464165687561,0.6658514142036438,0.08274739980697632
92,2026-04-17 14:46:24,3.125e-05,829.0254254341125,00:13:49,0.00017664418555796146,1.127593755722046,0.6064530611038208,4.605650246958248e-05,2.976185409231391e-10,0.0002989284403156489,1.2625255584716797,0.6660616397857666,0.08275590091943741
93,2026-04-17 15:00:13,3.125e-05,829.391752243042,00:13:49,0.00017655354167800397,1.1274648904800415,0.6059880256652832,4.6227698476286605e-05,3.001887904918732e-10,0.00029868073761463165,1.262563943862915,0.6658040881156921,0.08271455019712448
94,2026-04-17 15:14:02,3.125e-05,828.4380328655243,00:13:48,0.0001764458284014836,1.1275871992111206,0.6060680150985718,4.6327433665283024e-05,3.002845472277471e-10,0.0002985585597343743,1.2625932693481445,0.6658620238304138,0.08271869271993637
95,2026-04-17 15:27:50,3.125e-05,828.5293893814087,00:13:48,0.00017631243099458516,1.1275291442871094,0.6061112284660339,4.6158362238202244e-05,3.0162600195282607e-10,0.0002983786107506603,1.2625494003295898,0.6661228537559509,0.08272869139909744
96,2026-04-17 15:41:39,1.5625e-05,828.6586563587189,00:13:48,0.00017623635358177125,1.127557396888733,0.6060487031936646,4.5645767386304215e-05,2.9729643746811973e-10,0.00029821376665495336,1.2625901699066162,0.6660934090614319,0.0827203318476677
97,2026-04-17 15:55:27,1.5625e-05,828.4623894691467,00:13:48,0.00017547301831655204,1.1273367404937744,0.6052306890487671,4.628971146303229e-05,3.000515114148783e-10,0.00029756067669950426,1.2624847888946533,0.6655072569847107,0.08262792974710464
98,2026-04-17 16:09:16,1.5625e-05,828.4452104568481,00:13:48,0.00017538845713716,1.127064824104309,0.6054025888442993,4.60029041278176e-05,2.991835945653776e-10,0.0002974369272124022,1.2623083591461182,0.6655319333076477,0.08263208717107773
99,2026-04-17 16:23:04,1.5625e-05,828.4604687690735,00:13:48,0.000175346591277048,1.1267486810684204,0.6051602959632874,4.637235542759299e-05,3.0012584084637695e-10,0.0002973732480313629,1.2620972394943237,0.6652695536613464,0.08260296285152435
100,2026-04-17 16:36:53,1.5625e-05,828.483478307724,00:13:48,0.00017529333126731217,1.127241611480713,0.6054665446281433,4.5810484152752906e-05,2.983832070313497e-10,0.0002973087830469012,1.2622989416122437,0.6654110550880432,0.08262632042169571
