epoch,timestamp,learning_rate,epoch_time_seconds,epoch_time_formatted,l2,phase,ipd,warp,warp_smooth,intermediate_l2,intermediate_phase,intermediate_ipd,accumulated_loss
1,2026-04-20 04:09:17,0.001,794.0338332653046,00:13:14,0.00034833012614399195,1.1777007579803467,0.9969094395637512,0.0,0.0,0.0003824105951935053,1.2346868515014648,1.045138955116272,0.007307401392608881
2,2026-04-20 04:22:34,0.001,797.1976425647736,00:13:17,0.00021733122412115335,1.108243703842163,0.9126553535461426,0.0,0.0,0.00023674295516684651,1.141711711883545,0.9408381581306458,0.00454074377194047
3,2026-04-20 04:35:52,0.001,797.7574830055237,00:13:17,0.00018909598293248564,1.0860382318496704,0.8982267379760742,0.0,0.0,0.0002124305028701201,1.107595443725586,0.9131350517272949,0.004015267826616764
4,2026-04-20 04:49:10,0.001,797.9644355773926,00:13:17,0.0001767258654581383,1.075793981552124,0.8989517092704773,0.0,0.0,0.00020271226821932942,1.0893375873565674,0.903144896030426,0.0037943823263049126
5,2026-04-20 05:02:28,0.001,797.8658306598663,00:13:17,0.0001640508562559262,1.067857265472412,0.8972963094711304,0.0,0.0,0.00019417730800341815,1.0793174505233765,0.8994847536087036,0.0035822829231619835
6,2026-04-20 05:15:46,0.001,798.0654666423798,00:13:18,0.0001528919383417815,1.0553832054138184,0.8962896466255188,0.0,0.0,0.00018608427490107715,1.0685919523239136,0.8993611931800842,0.0033897620160132647
7,2026-04-20 05:29:04,0.001,797.7882761955261,00:13:17,0.00014471300528384745,1.046872615814209,0.8972680568695068,0.0,0.0,0.0001790646492736414,1.0624157190322876,0.9016708135604858,0.0032377734314650297
8,2026-04-20 05:42:22,0.001,798.251051902771,00:13:18,0.0001380091707687825,1.0405387878417969,0.8942281603813171,0.0,0.0,0.00017371326975990087,1.0578218698501587,0.900627851486206,0.0031172253657132387
9,2026-04-20 05:55:40,0.001,798.2421171665192,00:13:18,0.00013248479808680713,1.0344399213790894,0.8936061859130859,0.0,0.0,0.00016946258256211877,1.0528484582901,0.9007439613342285,0.003019479103386402
10,2026-04-20 06:08:59,0.001,798.5519306659698,00:13:18,0.0001276455441256985,1.0296803712844849,0.8916096687316895,0.0,0.0,0.00016596786736045033,1.048590898513794,0.8987733721733093,0.0029361331835389137
11,2026-04-20 06:22:17,0.001,798.0265622138977,00:13:18,0.0001241430436493829,1.0258235931396484,0.8913799524307251,0.0,0.0,0.00016319859423674643,1.0453770160675049,0.8978949785232544,0.0028734165243804455
12,2026-04-20 06:35:35,0.001,798.1417813301086,00:13:18,0.00012060540757374838,1.0226343870162964,0.889780580997467,0.0,0.0,0.00016054982552304864,1.0427651405334473,0.8964691758155823,0.0028115487657487392
13,2026-04-20 06:48:54,0.001,798.3617477416992,00:13:18,0.00011749513214454055,1.017598032951355,0.8894844055175781,0.0,0.0,0.00015819966210983694,1.0385606288909912,0.8964577913284302,0.002756949048489332
14,2026-04-20 07:02:12,0.001,798.4283223152161,00:13:18,0.00011540818377397954,1.015891432762146,0.8879930377006531,0.0,0.0,0.0001567150466144085,1.037304162979126,0.8950548768043518,0.002721233759075403
15,2026-04-20 07:15:31,0.001,798.8105065822601,00:13:18,0.00011336099851178005,1.010105013847351,0.8864308595657349,0.0,0.0,0.00015507965872529894,1.0326192378997803,0.8939710855484009,0.0026844048406928778
16,2026-04-20 07:28:50,0.001,799.1676185131073,00:13:19,0.00011123161675641313,1.008018136024475,0.884320080280304,0.0,0.0,0.00015349606110248715,1.0309866666793823,0.8920646905899048,0.002647274872288108
17,2026-04-20 07:42:08,0.001,798.5032179355621,00:13:18,0.00010991542512783781,1.0061687231063843,0.8837135434150696,0.0,0.0,0.00015255395555868745,1.0296776294708252,0.8918433785438538,0.002624697517603636
18,2026-04-20 07:55:27,0.001,798.505692243576,00:13:18,0.000108079839264974,1.003095030784607,0.8834760785102844,0.0,0.0,0.00015109941887203604,1.0273877382278442,0.891786515712738,0.0025917908642441034
19,2026-04-20 08:08:46,0.001,798.540869474411,00:13:18,0.00010723010200308636,0.9998770356178284,0.8824954628944397,0.0,0.0,0.0001504143001511693,1.0246120691299438,0.8910925984382629,0.0025764447636902332
20,2026-04-20 08:22:04,0.001,798.4526467323303,00:13:18,0.00010607657168293372,0.9986633658409119,0.8807382583618164,0.0,0.0,0.00014958373503759503,1.023922085762024,0.8899863958358765,0.002556596416980028
21,2026-04-20 08:35:22,0.001,798.3762810230255,00:13:18,0.00010481977369636297,0.9979174137115479,0.8809052109718323,0.0,0.0,0.00014862543321214616,1.0234198570251465,0.8904296159744263,0.0025344518944621086
22,2026-04-20 08:48:41,0.001,798.3251543045044,00:13:18,0.0001041486975736916,0.9950698018074036,0.8795275688171387,0.0,0.0,0.00014808205014560372,1.0209721326828003,0.8894426226615906,0.0025223041884601116
23,2026-04-20 09:01:59,0.001,798.4024713039398,00:13:18,0.00010316682164557278,0.9944306015968323,0.8797835111618042,0.0,0.0,0.0001474124874221161,1.0205903053283691,0.8898175358772278,0.0025057904422283173
24,2026-04-20 09:15:18,0.001,798.3606944084167,00:13:18,0.00010239260882372037,0.9933236837387085,0.8790907263755798,0.0,0.0,0.00014682979963254184,1.0195304155349731,0.8894816040992737,0.00249222619459033
25,2026-04-20 09:28:36,0.001,798.5015089511871,00:13:18,0.00010188019223278388,0.9921669363975525,0.8810530304908752,0.0,0.0,0.00014640628069173545,1.0184048414230347,0.8912920951843262,0.0024828657042235136
26,2026-04-20 09:41:55,0.001,798.6102159023285,00:13:18,0.00010126693814527243,0.9923575520515442,0.8795850276947021,0.0,0.0,0.00014593479863833636,1.018568992614746,0.8900139331817627,0.00247202068567276
27,2026-04-20 09:55:13,0.001,798.7794003486633,00:13:18,0.00010065279639093205,0.9903249144554138,0.8793540596961975,0.0,0.0,0.00014556574751622975,1.016867995262146,0.8900217413902283,0.0024621838238090277
28,2026-04-20 10:08:33,0.001,799.9989755153656,00:13:19,9.982088522519916e-05,0.9895257353782654,0.8777682185173035,0.0,0.0,0.0001448185066692531,1.015998125076294,0.8883360028266907,0.0024463932495564222
29,2026-04-20 10:21:52,0.001,798.5822870731354,00:13:18,9.963698539650068e-05,0.9887188076972961,0.8788575530052185,0.0,0.0,0.00014466355787590146,1.0153440237045288,0.8897647261619568,0.002443003933876753
30,2026-04-20 10:35:10,0.001,798.4595277309418,00:13:18,9.902384044835344e-05,0.9867514967918396,0.8770114183425903,0.0,0.0,0.00014430559531319886,1.0137511491775513,0.8882524967193604,0.0024332941975444555
31,2026-04-20 10:48:29,0.001,798.5889544487,00:13:18,9.830555063672364e-05,0.9877789616584778,0.8778746724128723,0.0,0.0,0.00014376090257428586,1.0143790245056152,0.8889931440353394,0.0024206596426665783
